Tempo,G frontal,G vertical,G lateral,ID antena,RSSI,Fase,Frequencia,Atividade,Sexo,Quarto,Pessoa
73.25,0.27203,0.38813,-1.0172,2,-50.0,6.1528,920.25,3,F,d2,p16
73.5,0.2603,0.3422,-0.98294,3,-64.0,2.8455,920.25,3,F,d2,p16
73.6,0.2603,0.3422,-0.98294,3,-68.0,0.65501,923.75,3,F,d2,p16
73.75,0.2603,0.3422,-0.98294,3,-65.5,1.7349,922.25,3,F,d2,p16
74.0,0.34238,0.33072,-0.96014,3,-67.0,4.0252,923.25,3,F,d2,p16
74.25,0.34238,0.33072,-0.96014,3,-66.0,1.1827,922.75,3,F,d2,p16
74.75,0.58862,0.18143,-0.89172,3,-70.0,6.1651,924.75,3,F,d2,p16
74.825,0.58862,0.18143,-0.89172,2,-50.0,2.2181,921.75,3,F,d2,p16
75.0,0.2603,0.3422,-1.0286,2,-52.5,0.74091,924.25,3,F,d2,p16
75.075,0.2603,0.3422,-1.0286,3,-68.5,0.14726,924.25,3,F,d2,p16
75.25,0.2603,0.3422,-1.0286,3,-64.0,2.5725,920.75,3,F,d2,p16
75.5,0.56517,0.22737,-0.90312,2,-49.5,2.5341,921.25,3,F,d2,p16
75.75,0.37756,0.31923,-0.98294,2,-50.0,3.1937,920.25,3,F,d2,p16
76.0,0.40101,0.29627,-0.96014,2,-51.5,1.0247,923.75,3,F,d2,p16
76.075,0.40101,0.29627,-0.96014,2,-52.0,0.99862,923.75,3,F,d2,p16
76.125,0.22513,0.35368,-1.0286,3,-66.0,1.5033,922.25,3,F,d2,p16
76.25,0.22513,0.35368,-1.0286,2,-50.0,1.8822,922.25,3,F,d2,p16
76.5,0.35411,0.3422,-0.99434,2,-51.0,1.3039,923.25,3,F,d2,p16
76.575,0.35411,0.3422,-0.99434,2,-51.0,1.31,923.25,3,F,d2,p16
76.75,0.22513,0.3422,-1.0286,2,-50.5,1.6076,922.75,3,F,d2,p16
77.0,0.44791,0.25033,-0.94873,2,-50.5,1.5953,922.75,3,F,d2,p16
77.075,0.44791,0.25033,-0.94873,2,-52.5,0.48474,924.75,3,F,d2,p16
77.25,0.24858,0.33072,-1.0286,3,-65.0,1.8546,921.75,3,F,d2,p16
77.35,0.24858,0.33072,-1.0286,2,-52.5,0.72864,924.25,3,F,d2,p16
77.5,0.24858,0.33072,-1.0286,3,-68.5,0.14573,924.25,3,F,d2,p16
77.75,0.41273,0.30775,-0.94873,2,-49.5,5.9979,920.75,3,F,d2,p16
78.0,0.50654,0.25033,-0.92593,2,-49.5,2.5249,921.25,3,F,d2,p16
78.075,0.50654,0.25033,-0.92593,2,-49.5,2.5341,921.25,3,F,d2,p16
78.1,0.50654,0.25033,-0.92593,3,-65.0,5.3689,921.25,3,F,d2,p16
78.25,0.50654,0.25033,-0.92593,2,-49.5,0.055223,920.25,3,F,d2,p16
78.325,0.23685,0.3422,-1.0172,2,-49.5,0.073631,920.25,3,F,d2,p16
78.5,0.50654,0.25033,-0.92593,2,-51.5,1.0278,923.75,3,F,d2,p16
78.575,0.50654,0.25033,-0.92593,2,-51.5,1.0216,923.75,3,F,d2,p16
78.6,0.22513,0.3422,-1.0286,3,-65.5,4.6756,922.25,3,F,d2,p16
78.75,0.22513,0.3422,-1.0286,2,-53.0,0.22089,925.25,3,F,d2,p16
79.0,0.52999,0.23885,-0.89172,3,-67.0,0.84983,923.25,3,F,d2,p16
79.25,0.52999,0.23885,-0.89172,3,-66.5,1.2103,922.75,3,F,d2,p16
79.5,0.52999,0.23885,-0.89172,2,-53.0,0.46019,924.75,3,F,d2,p16
79.575,0.31893,0.35368,-1.0057,3,-65.0,4.9839,921.75,3,F,d2,p16
79.75,0.31893,0.35368,-1.0057,3,-68.5,0.19021,924.25,3,F,d2,p16
80.25,0.64724,0.2044,-0.88031,2,-49.5,6.0009,920.75,3,F,d2,p16
80.325,0.30721,0.35368,-0.99434,2,-50.0,2.8486,920.75,3,F,d2,p16
80.5,0.23685,0.33072,-1.0172,2,-49.5,2.5173,921.25,3,F,d2,p16
80.75,0.44791,0.2733,-0.94873,2,-49.5,0.059825,920.25,3,F,d2,p16
80.825,0.44791,0.2733,-0.94873,2,-49.5,0.064427,920.25,3,F,d2,p16
80.875,0.44791,0.2733,-0.94873,2,-49.5,0.049087,920.25,3,F,d2,p16
80.9,0.2603,0.33072,-1.0286,3,-68.0,0.474,923.75,3,F,d2,p16
81.0,0.2603,0.33072,-1.0286,2,-50.0,1.8853,922.25,3,F,d2,p16
81.25,0.22513,0.3422,-1.0172,3,-71.0,5.7678,925.25,3,F,d2,p16
81.5,0.22513,0.3422,-1.0172,3,-67.0,4.0052,923.25,3,F,d2,p16
81.75,0.23685,0.3422,-1.0172,2,-50.5,1.5923,922.75,3,F,d2,p16
81.825,0.23685,0.3422,-1.0172,3,-66.0,4.332,922.75,3,F,d2,p16
82.0,0.29548,0.3422,-1.0172,3,-65.0,1.8577,921.75,3,F,d2,p16
82.75,0.52999,0.23885,-0.91452,3,-64.5,2.5449,920.75,3,F,d2,p16
82.825,0.52999,0.23885,-0.91452,3,-64.5,5.3367,921.25,3,F,d2,p16
83.0,0.52999,0.23885,-0.91452,3,-64.5,2.1997,921.25,3,F,d2,p16
83.075,0.52999,0.23885,-0.91452,3,-64.5,6.0638,920.25,3,F,d2,p16
83.5,0.62379,0.19292,-0.86891,3,-65.5,4.6602,922.25,3,F,d2,p16
84.0,0.34238,0.3422,-0.99434,3,-68.5,3.8242,923.25,3,F,d2,p16
84.075,0.34238,0.3422,-0.99434,3,-67.5,4.2,922.75,3,F,d2,p16
84.5,0.37756,0.30775,-0.97154,2,-50.5,2.1292,921.75,3,F,d2,p16
85.25,0.23685,0.33072,-1.0286,3,-65.5,5.5822,920.75,3,F,d2,p16
85.325,0.23685,0.33072,-1.0286,2,-50.5,2.4636,921.25,3,F,d2,p16
85.75,0.24858,0.3422,-1.0172,3,-69.0,0.39423,923.75,3,F,d2,p16
86.0,0.24858,0.3422,-1.0172,3,-67.0,1.4419,922.25,3,F,d2,p16
86.25,0.24858,0.3422,-1.0172,2,-51.5,1.2303,923.25,3,F,d2,p16
86.5,0.2603,0.3422,-1.0172,3,-68.0,0.7133,923.25,3,F,d2,p16
86.575,0.2603,0.3422,-1.0172,3,-67.5,1.06,922.75,3,F,d2,p16
87.0,0.23685,0.3422,-1.0286,3,-66.0,1.7257,921.75,3,F,d2,p16
87.075,0.23685,0.3422,-1.0286,3,-69.5,0.001534,924.25,3,F,d2,p16
87.5,0.30721,0.35368,-1.0172,2,-50.0,2.7918,920.75,3,F,d2,p16
87.575,0.30721,0.35368,-1.0172,3,-65.5,5.5622,920.75,3,F,d2,p16
87.75,0.24858,0.3422,-1.0172,2,-50.0,2.4513,921.25,3,F,d2,p16
88.0,0.56517,0.19292,-0.90312,2,-50.0,0.016874,920.25,3,F,d2,p16
88.25,0.28376,0.3422,-1.0057,2,-52.0,0.95107,923.75,3,F,d2,p16
88.5,0.41273,0.29627,-0.96014,3,-66.5,4.5713,922.25,3,F,d2,p16
88.75,0.23685,0.3422,-1.0172,2,-51.5,1.2257,923.25,3,F,d2,p16
89.0,0.23685,0.3422,-1.0172,2,-51.0,1.5294,922.75,3,F,d2,p16
89.075,0.24858,0.3422,-1.0172,2,-51.0,1.5263,922.75,3,F,d2,p16
89.5,0.24858,0.33072,-1.0286,3,-66.0,4.8857,921.75,3,F,d2,p16
90.0,0.37756,0.30775,-0.97154,3,-65.5,5.619,920.75,3,F,d2,p16
90.25,0.37756,0.30775,-0.97154,2,-50.0,2.436,921.25,3,F,d2,p16
90.5,0.24858,0.3422,-1.0172,2,-50.0,0.0076699,920.25,3,F,d2,p16
90.575,0.58862,0.19292,-0.90312,2,-52.0,0.96641,923.75,3,F,d2,p16
90.75,0.58862,0.19292,-0.90312,2,-52.0,0.95107,923.75,3,F,d2,p16
90.825,0.24858,0.3422,-1.0172,2,-50.5,1.83,922.25,3,F,d2,p16
91.25,0.37756,0.31923,-0.97154,2,-51.5,1.2287,923.25,3,F,d2,p16
91.325,0.27203,0.33072,-1.0172,2,-51.5,1.2287,923.25,3,F,d2,p16
91.75,0.24858,0.33072,-1.0172,2,-50.0,2.1414,921.75,3,F,d2,p16
91.825,0.24858,0.33072,-1.0172,3,-66.0,4.9041,921.75,3,F,d2,p16
92.5,0.2603,0.33072,-1.0172,3,-65.5,5.6681,920.75,3,F,d2,p16
92.575,0.2603,0.33072,-1.0172,2,-50.0,2.4467,921.25,3,F,d2,p16
92.75,0.30721,0.3422,-0.99434,2,-50.0,6.2709,920.25,3,F,d2,p16
93.0,0.38928,0.30775,-0.98294,3,-65.0,5.9641,920.25,3,F,d2,p16
93.25,0.38928,0.30775,-0.98294,2,-52.5,0.93573,923.75,3,F,d2,p16
93.325,0.23685,0.33072,-1.0286,2,-50.5,1.8208,922.25,3,F,d2,p16
93.75,0.27203,0.3422,-1.0057,3,-67.5,0.73324,923.25,3,F,d2,p16
94.0,0.27203,0.3422,-1.0057,3,-67.0,1.0876,922.75,3,F,d2,p16
94.25,0.27203,0.33072,-1.0286,3,-65.5,4.8934,921.75,3,F,d2,p16
94.5,0.27203,0.33072,-1.0286,2,-52.5,0.68569,924.25,3,F,d2,p16
95.0,0.62379,0.19292,-0.89172,2,-50.0,2.4513,921.25,3,F,d2,p16
95.075,0.62379,0.19292,-0.89172,2,-50.0,5.6006,921.25,3,F,d2,p16
95.125,0.62379,0.19292,-0.89172,2,-50.0,2.4452,921.25,3,F,d2,p16
95.25,0.24858,0.3422,-1.0172,2,-50.0,6.274,920.25,3,F,d2,p16
95.325,0.45964,0.25033,-0.94873,3,-65.0,5.9718,920.25,3,F,d2,p16
95.75,0.23685,0.3422,-1.0172,2,-50.5,1.8254,922.25,3,F,d2,p16
96.0,0.2603,0.33072,-1.0286,3,-68.0,0.69796,923.25,3,F,d2,p16
96.25,0.2603,0.33072,-1.0286,2,-51.0,1.5263,922.75,3,F,d2,p16
96.325,0.23685,0.3422,-1.0286,3,-67.0,1.0554,922.75,3,F,d2,p16
96.5,0.23685,0.3422,-1.0286,2,-50.0,2.1491,921.75,3,F,d2,p16
96.75,0.2603,0.33072,-1.0172,2,-50.0,2.1368,921.75,3,F,d2,p16
97.25,0.47136,0.26182,-0.93733,3,-65.0,2.4436,920.75,3,F,d2,p16
97.5,0.47136,0.26182,-0.93733,2,-50.0,2.4482,921.25,3,F,d2,p16
97.75,0.36583,0.33072,-0.98294,3,-65.0,5.9396,920.25,3,F,d2,p16
97.825,0.36583,0.33072,-0.98294,2,-52.5,0.92959,923.75,3,F,d2,p16
98.0,0.36583,0.33072,-0.98294,3,-69.0,0.33901,923.75,3,F,d2,p16
98.25,0.42446,0.28478,-0.94873,2,-53.5,0.158,925.25,3,F,d2,p16
98.5,0.24858,0.33072,-1.0286,3,-68.0,0.6995,923.25,3,F,d2,p16
98.75,0.24858,0.33072,-1.0286,2,-51.0,1.511,922.75,3,F,d2,p16
99.0,0.29548,0.33072,-1.0172,2,-50.5,2.1154,921.75,3,F,d2,p16
99.25,0.22513,0.3422,-1.0286,3,-65.0,4.9087,921.75,3,F,d2,p16
99.5,0.22513,0.3422,-1.0286,3,-69.0,0.001534,924.25,3,F,d2,p16
99.75,0.2603,0.33072,-1.0172,2,-50.5,5.915,920.75,3,F,d2,p16
100.0,0.24858,0.31923,-1.0286,3,-64.5,6.0209,920.25,3,F,d2,p16
100.25,0.24858,0.31923,-1.0286,3,-64.5,5.9856,920.25,3,F,d2,p16
100.5,0.24858,0.31923,-1.0286,3,-68.5,0.36816,923.75,3,F,d2,p16
100.58,0.24858,0.31923,-1.0286,2,-50.5,1.8331,922.25,3,F,d2,p16
101.0,0.31893,0.31923,-1.0172,3,-67.5,3.8917,923.25,3,F,d2,p16
101.25,0.31893,0.31923,-1.0172,2,-51.0,1.5278,922.75,3,F,d2,p16
101.5,0.2603,0.3422,-1.0286,2,-50.0,2.143,921.75,3,F,d2,p16
101.75,0.23685,0.33072,-1.0286,2,-52.5,0.71023,924.25,3,F,d2,p16
101.83,0.23685,0.33072,-1.0286,2,-52.5,0.7133,924.25,3,F,d2,p16
102.25,0.35411,0.33072,-0.99434,3,-65.0,5.6159,920.75,3,F,d2,p16
102.5,0.2603,0.33072,-1.0172,3,-65.0,2.1108,921.25,3,F,d2,p16
102.58,0.2603,0.33072,-1.0172,2,-50.0,0.010738,920.25,3,F,d2,p16
102.75,0.24858,0.3422,-1.0172,2,-52.0,0.96027,923.75,3,F,d2,p16
102.83,0.24858,0.3422,-1.0172,3,-68.5,0.3973,923.75,3,F,d2,p16
103.0,0.24858,0.3422,-1.0172,3,-66.0,4.5437,922.25,3,F,d2,p16
103.25,0.29548,0.33072,-1.0172,3,-68.0,0.70717,923.25,3,F,d2,p16
103.5,0.29548,0.33072,-1.0172,2,-50.5,1.534,922.75,3,F,d2,p16
104.0,0.2603,0.33072,-1.0172,2,-50.0,2.1399,921.75,3,F,d2,p16
104.25,0.37756,0.28478,-0.98294,3,-69.5,3.2566,924.25,3,F,d2,p16
104.5,0.37756,0.28478,-0.98294,2,-49.5,2.8072,920.75,3,F,d2,p16
104.58,0.37756,0.28478,-0.98294,2,-49.5,5.9518,920.75,3,F,d2,p16
104.75,0.27203,0.33072,-1.0172,2,-49.5,2.8103,920.75,3,F,d2,p16
104.83,0.27203,0.33072,-1.0172,2,-49.5,2.4712,921.25,3,F,d2,p16
104.88,0.27203,0.33072,-1.0172,2,-50.0,2.436,921.25,3,F,d2,p16
105.0,0.2134,0.31923,-1.0514,3,-70.0,3.591,923.75,3,F,d2,p16
105.25,0.2134,0.31923,-1.0514,2,-50.5,1.8178,922.25,3,F,d2,p16
105.5,0.33066,0.33072,-0.99434,2,-50.0,1.8669,922.25,3,F,d2,p16
105.75,0.49481,0.2044,-0.92593,3,-68.5,0.75318,923.25,3,F,d2,p16
106.0,0.49481,0.2044,-0.92593,3,-68.0,3.9132,923.25,3,F,d2,p16
106.08,0.49481,0.2044,-0.92593,3,-68.0,1.2625,922.75,3,F,d2,p16
106.25,0.49481,0.2044,-0.92593,2,-49.5,2.1353,921.75,3,F,d2,p16
106.5,0.29548,0.33072,-1.0057,3,-66.0,5.0483,921.75,3,F,d2,p16
107.0,0.50654,0.22737,-0.91452,2,-49.5,5.9703,920.75,3,F,d2,p16
107.08,0.50654,0.22737,-0.91452,2,-49.5,5.9871,920.75,3,F,d2,p16
107.1,0.50654,0.22737,-0.91452,2,-49.5,5.9657,920.75,3,F,d2,p16
107.25,0.23685,0.33072,-1.0286,2,-49.5,2.4758,921.25,3,F,d2,p16
107.33,0.24858,0.31923,-1.04,2,-49.5,2.4758,921.25,3,F,d2,p16
107.5,0.24858,0.30775,-1.0286,3,-65.5,6.0715,920.25,3,F,d2,p16
107.75,0.24858,0.30775,-1.0286,3,-69.0,0.48167,923.75,3,F,d2,p16
107.83,0.24858,0.30775,-1.0286,2,-50.0,1.8715,922.25,3,F,d2,p16
108.25,0.69414,0.15847,-0.86891,3,-68.0,4.0451,923.25,3,F,d2,p16
108.5,0.69414,0.15847,-0.86891,2,-50.5,1.557,922.75,3,F,d2,p16
108.75,0.30721,0.33072,-1.0172,2,-53.0,0.40957,924.75,3,F,d2,p16
109.0,0.28376,0.33072,-1.0172,2,-49.5,2.1721,921.75,3,F,d2,p16
109.5,0.31893,0.33072,-1.0057,2,-49.5,5.9657,920.75,3,F,d2,p16
109.75,0.49481,0.22737,-0.92593,3,-65.5,5.3873,921.25,3,F,d2,p16
110.0,0.2603,0.33072,-1.0057,2,-49.5,0.044485,920.25,3,F,d2,p16
110.08,0.2603,0.33072,-1.0057,2,-49.5,0.041417,920.25,3,F,d2,p16
110.1,0.2603,0.33072,-1.0057,3,-69.5,0.48627,923.75,3,F,d2,p16
110.75,0.22513,0.33072,-1.0057,2,-51.5,1.2502,923.25,3,F,d2,p16
110.83,0.22513,0.33072,-1.0057,3,-68.5,0.86517,923.25,3,F,d2,p16
110.88,0.22513,0.33072,-1.0057,3,-67.5,1.2732,922.75,3,F,d2,p16
111.25,0.60034,0.2044,-0.88031,2,-49.5,2.1138,921.75,3,F,d2,p16
111.75,0.52999,0.22737,-0.92593,2,-54.0,6.2096,925.75,3,F,d2,p16
112.0,0.27203,0.3422,-1.0286,3,-65.5,5.7509,920.75,3,F,d2,p16
112.25,0.27203,0.3422,-1.0286,3,-65.5,5.4288,921.25,3,F,d2,p16
112.33,0.27203,0.3422,-1.0286,3,-65.0,6.1129,920.25,3,F,d2,p16
112.5,0.27203,0.3422,-1.0286,2,-52.0,0.97715,923.75,3,F,d2,p16
112.75,0.27203,0.3422,-1.0172,3,-67.0,1.6076,922.25,3,F,d2,p16
112.83,0.27203,0.3422,-1.0172,2,-50.5,1.7902,922.25,3,F,d2,p16
113.0,0.49481,0.25033,-0.92593,2,-51.0,1.2303,923.25,3,F,d2,p16
113.25,0.56517,0.22737,-0.89172,2,-50.5,1.5417,922.75,3,F,d2,p16
113.75,0.67069,0.19292,-0.88031,2,-50.0,2.1123,921.75,3,F,d2,p16
114.0,0.45964,0.2733,-0.94873,2,-52.0,0.69489,924.25,3,F,d2,p16
114.08,0.45964,0.2733,-0.94873,2,-52.5,0.66728,924.25,3,F,d2,p16
114.25,0.36583,0.33072,-0.99434,2,-49.5,5.9304,920.75,3,F,d2,p16
114.33,0.24858,0.33072,-1.0286,3,-65.5,2.62,920.75,3,F,d2,p16
114.5,0.24858,0.33072,-1.0286,2,-49.5,2.4666,921.25,3,F,d2,p16
114.58,0.24858,0.31923,-1.0172,3,-66.0,5.3919,921.25,3,F,d2,p16
114.75,0.24858,0.31923,-1.0172,3,-66.0,6.119,920.25,3,F,d2,p16
115.0,0.24858,0.31923,-1.0172,2,-51.5,0.9434,923.75,3,F,d2,p16
115.25,0.28376,0.3422,-1.0057,2,-50.0,1.8178,922.25,3,F,d2,p16
115.5,0.2603,0.33072,-1.0172,2,-51.5,1.2195,923.25,3,F,d2,p16
115.75,0.2603,0.33072,-1.0172,2,-51.5,1.2272,923.25,3,F,d2,p16
116.0,0.27203,0.33072,-1.0172,2,-52.5,0.43105,924.75,3,F,d2,p16
116.25,0.28376,0.33072,-1.0057,3,-66.5,1.9696,921.75,3,F,d2,p16
116.33,0.28376,0.33072,-1.0057,2,-52.5,0.69796,924.25,3,F,d2,p16
116.75,0.42446,0.30775,-0.96014,3,-66.0,5.7494,920.75,3,F,d2,p16
116.83,0.42446,0.30775,-0.96014,3,-65.5,5.8199,920.75,3,F,d2,p16
117.0,0.42446,0.30775,-0.96014,3,-66.0,5.4349,921.25,3,F,d2,p16
117.25,0.42446,0.30775,-0.96014,3,-65.0,6.0945,920.25,3,F,d2,p16
117.33,0.42446,0.30775,-0.96014,3,-69.5,3.7659,923.75,3,F,d2,p16
117.75,0.27203,0.33072,-1.0172,2,-50.0,1.8577,922.25,3,F,d2,p16
118.0,0.31893,0.31923,-1.0057,2,-51.0,1.2763,923.25,3,F,d2,p16
118.25,0.27203,0.35368,-1.0172,3,-67.5,4.4915,922.75,3,F,d2,p16
118.33,0.27203,0.35368,-1.0172,2,-53.0,0.43258,924.75,3,F,d2,p16
118.5,0.51826,0.22737,-0.90312,2,-49.5,2.1629,921.75,3,F,d2,p16
118.75,0.49481,0.26182,-0.94873,2,-52.0,0.71944,924.25,3,F,d2,p16
118.83,0.49481,0.26182,-0.94873,2,-52.5,0.69796,924.25,3,F,d2,p16
119.25,0.27203,0.30775,-1.0057,2,-49.5,2.8118,920.75,3,F,d2,p16
119.5,0.54171,0.21588,-0.92593,3,-65.5,5.4686,921.25,3,F,d2,p16
119.58,0.54171,0.21588,-0.92593,3,-65.5,6.1666,920.25,3,F,d2,p16
119.75,0.54171,0.21588,-0.92593,3,-65.5,6.1467,920.25,3,F,d2,p16
119.83,0.54171,0.21588,-0.92593,3,-68.5,0.66421,923.75,3,F,d2,p16
120.0,0.54171,0.21588,-0.92593,2,-50.0,1.8285,922.25,3,F,d2,p16
120.25,0.27203,0.33072,-1.0172,2,-51.0,1.2395,923.25,3,F,d2,p16
120.5,0.30721,0.33072,-0.99434,2,-51.0,1.2272,923.25,3,F,d2,p16
120.75,0.35411,0.30775,-0.99434,3,-68.0,1.2763,922.75,3,F,d2,p16
121.0,0.24858,0.31923,-1.0172,2,-49.5,2.1552,921.75,3,F,d2,p16
121.5,0.2603,0.33072,-1.0057,2,-49.5,5.9503,920.75,3,F,d2,p16
121.75,0.2603,0.33072,-1.0057,2,-49.5,2.8072,920.75,3,F,d2,p16
121.83,0.2603,0.33072,-1.0057,2,-49.5,5.938,920.75,3,F,d2,p16
121.85,0.24858,0.31923,-1.0172,3,-66.5,5.418,921.25,3,F,d2,p16
122.0,0.24858,0.31923,-1.0172,3,-66.0,2.3086,921.25,3,F,d2,p16
122.08,0.24858,0.31923,-1.0172,2,-49.5,6.274,920.25,3,F,d2,p16
122.25,0.24858,0.31923,-1.0172,2,-49.5,0.001534,920.25,3,F,d2,p16
122.33,0.28376,0.33072,-1.0057,3,-68.5,0.65348,923.75,3,F,d2,p16
122.5,0.28376,0.33072,-1.0057,3,-66.5,4.7737,922.25,3,F,d2,p16
123.0,0.45964,0.26182,-0.93733,2,-51.0,1.2502,923.25,3,F,d2,p16
123.25,0.54171,0.21588,-0.91452,2,-50.5,1.5493,922.75,3,F,d2,p16
123.5,0.56517,0.21588,-0.90312,2,-49.5,2.1338,921.75,3,F,d2,p16
124.0,0.2603,0.33072,-1.0172,2,-49.5,5.9626,920.75,3,F,d2,p16
124.25,0.29548,0.33072,-1.0057,2,-49.5,2.4712,921.25,3,F,d2,p16
124.33,0.40101,0.30775,-0.97154,2,-49.5,2.4682,921.25,3,F,d2,p16
124.5,0.48309,0.25033,-0.93733,2,-49.5,0.001534,920.25,3,F,d2,p16
124.75,0.42446,0.28478,-0.94873,2,-51.5,0.98175,923.75,3,F,d2,p16
124.83,0.28376,0.33072,-1.0057,2,-50.0,1.8224,922.25,3,F,d2,p16
124.85,0.28376,0.33072,-1.0057,2,-49.5,1.853,922.25,3,F,d2,p16
125.25,0.29548,0.33072,-1.0172,2,-51.0,1.3023,923.25,3,F,d2,p16
125.33,0.29548,0.33072,-1.0172,3,-68.0,0.96948,923.25,3,F,d2,p16
125.75,0.45964,0.26182,-0.94873,3,-70.0,6.2617,924.75,3,F,d2,p16
126.0,0.42446,0.28478,-0.96014,3,-66.0,1.9635,921.75,3,F,d2,p16
126.5,0.30721,0.3422,-1.0172,2,-49.5,2.8225,920.75,3,F,d2,p16
126.58,0.30721,0.3422,-1.0172,2,-49.5,5.9733,920.75,3,F,d2,p16
126.63,0.30721,0.3422,-1.0172,2,-49.5,5.9549,920.75,3,F,d2,p16
126.65,0.27203,0.33072,-1.0057,3,-65.0,5.7417,920.75,3,F,d2,p16
126.75,0.27203,0.33072,-1.0057,3,-65.5,5.3919,921.25,3,F,d2,p16
127.0,0.27203,0.33072,-1.0057,2,-49.5,0.026078,920.25,3,F,d2,p16
127.08,0.27203,0.33072,-1.0057,2,-49.0,0.033748,920.25,3,F,d2,p16
127.13,0.33066,0.31923,-1.0057,2,-51.5,1.017,923.75,3,F,d2,p16
127.15,0.33066,0.31923,-1.0057,3,-68.5,0.59672,923.75,3,F,d2,p16
127.25,0.33066,0.31923,-1.0057,2,-50.0,1.85,922.25,3,F,d2,p16
127.33,0.28376,0.33072,-1.0172,3,-66.0,4.7262,922.25,3,F,d2,p16
127.75,0.28376,0.33072,-1.0172,2,-51.0,1.2824,923.25,3,F,d2,p16
127.83,0.35411,0.33072,-1.0057,3,-67.5,4.0221,923.25,3,F,d2,p16
128.0,0.35411,0.33072,-1.0057,2,-50.5,1.5769,922.75,3,F,d2,p16
128.25,0.38928,0.31923,-0.97154,2,-50.0,2.0908,921.75,3,F,d2,p16
128.75,0.33066,0.33072,-0.99434,2,-54.0,6.254,925.75,3,F,d2,p16
128.83,0.33066,0.33072,-0.99434,2,-49.5,5.9779,920.75,3,F,d2,p16
129.0,0.33066,0.33072,-0.99434,2,-49.5,5.9979,920.75,3,F,d2,p16
129.08,0.2603,0.33072,-1.0172,2,-49.5,2.8333,920.75,3,F,d2,p16
129.13,0.2603,0.33072,-1.0172,2,-49.5,2.5249,921.25,3,F,d2,p16
129.25,0.50654,0.22737,-0.91452,3,-66.0,2.3148,921.25,3,F,d2,p16
129.5,0.50654,0.22737,-0.91452,2,-49.5,0.064427,920.25,3,F,d2,p16
129.58,0.50654,0.22737,-0.91452,2,-49.5,0.079767,920.25,3,F,d2,p16
129.63,0.29548,0.33072,-1.0172,3,-69.5,3.8211,923.75,3,F,d2,p16
129.75,0.29548,0.33072,-1.0172,3,-67.0,4.8244,922.25,3,F,d2,p16
130.25,0.30721,0.33072,-1.0057,3,-68.0,4.177,923.25,3,F,d2,p16
130.33,0.30721,0.33072,-1.0057,3,-67.0,4.49,922.75,3,F,d2,p16
130.75,0.58862,0.21588,-0.90312,2,-49.5,2.1399,921.75,3,F,d2,p16
131.25,0.27203,0.31923,-1.0172,2,-49.5,2.8026,920.75,3,F,d2,p16
131.5,0.28376,0.31923,-0.99434,3,-65.5,5.7724,920.75,3,F,d2,p16
131.58,0.28376,0.31923,-0.99434,3,-66.0,5.3797,921.25,3,F,d2,p16
131.75,0.28376,0.31923,-0.99434,3,-65.0,6.0301,920.25,3,F,d2,p16
131.83,0.28376,0.31923,-0.99434,3,-65.0,6.0761,920.25,3,F,d2,p16
132.25,0.65897,0.18143,-0.86891,2,-50.0,1.8454,922.25,3,F,d2,p16
132.75,0.35411,0.33072,-0.99434,3,-67.5,4.4025,922.75,3,F,d2,p16
133.0,0.50654,0.23885,-0.91452,3,-66.0,5.0514,921.75,3,F,d2,p16
133.25,0.50654,0.23885,-0.91452,2,-52.5,0.6995,924.25,3,F,d2,p16
133.75,0.28376,0.33072,-1.0057,3,-65.5,2.6154,920.75,3,F,d2,p16
134.0,0.28376,0.33072,-1.0057,2,-49.5,5.9549,920.75,3,F,d2,p16
134.08,0.2603,0.33072,-1.0172,2,-49.5,2.4712,921.25,3,F,d2,p16
134.25,0.47136,0.25033,-0.94873,2,-49.5,0.0061359,920.25,3,F,d2,p16
134.33,0.47136,0.25033,-0.94873,2,-49.5,0.010738,920.25,3,F,d2,p16
134.38,0.47136,0.25033,-0.94873,2,-49.5,6.2817,920.25,3,F,d2,p16
134.4,0.29548,0.33072,-1.0057,2,-49.5,0.003068,920.25,3,F,d2,p16
134.5,0.52999,0.21588,-0.91452,3,-69.5,3.7184,923.75,3,F,d2,p16
134.75,0.52999,0.21588,-0.91452,3,-67.0,1.6322,922.25,3,F,d2,p16
135.0,0.52999,0.21588,-0.91452,2,-51.0,1.2594,923.25,3,F,d2,p16
135.08,0.29548,0.33072,-1.0172,3,-67.5,0.94493,923.25,3,F,d2,p16
135.25,0.29548,0.33072,-1.0172,2,-50.5,1.5417,922.75,3,F,d2,p16
135.5,0.27203,0.33072,-1.0172,3,-66.0,5.0529,921.75,3,F,d2,p16
136.0,0.37756,0.33072,-0.97154,2,-52.5,0.67188,924.25,3,F,d2,p16
136.25,0.24858,0.33072,-1.0172,3,-65.5,2.5602,920.75,3,F,d2,p16
136.33,0.24858,0.33072,-1.0172,2,-49.5,2.4743,921.25,3,F,d2,p16
136.38,0.24858,0.33072,-1.0172,2,-49.0,2.4866,921.25,3,F,d2,p16
136.5,0.33066,0.33072,-0.99434,2,-49.5,2.4682,921.25,3,F,d2,p16
136.75,0.28376,0.33072,-1.0057,3,-65.0,6.1298,920.25,3,F,d2,p16
136.8,0.28376,0.33072,-1.0057,2,-51.5,0.99862,923.75,3,F,d2,p16
137.0,0.38928,0.33072,-0.98294,3,-66.5,4.7262,922.25,3,F,d2,p16
